ApsimVersion = 7.10
Title = BC0
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)           (m2/m2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     03/08/2008          1.650                   0.0               235.9          0.252              ?          1.389                     0.0               14494.9                   0.0               235.9        14259.0               0.000             4.475          1.650          0.271          0.350          0.252          5.700          1.320          5.700        107.583
     04/08/2008          1.650                   0.0               471.2          0.253              ?          1.388                     0.0               14783.2                   0.0               471.2        14312.0               0.000             4.444          1.650          0.271          0.350          0.253          5.700          1.320          5.700        277.526
     05/08/2008          1.650                   0.0               712.9          0.248              ?          1.388                     0.0               15023.5                   0.0               712.9        14310.6               0.000             4.421          1.650          0.271          0.350          0.248          5.700          1.320          5.700        554.400
     06/08/2008          1.650                   0.0               938.7          0.245              ?          1.387                     0.0               15214.1                   0.0               938.7        14275.4               0.000             4.403          1.650          0.271          0.350          0.245          5.700          1.319          5.700        838.665
     07/08/2008          1.650                   0.0              1206.6          0.237              ?          1.387                     0.0               15518.6                   0.0              1206.6        14312.0               0.000             4.383          1.650          0.271          0.350          0.237          5.700          1.319          5.700       1104.344
     08/08/2008          1.650                   0.0              1454.1          0.228              ?          1.386                     0.0               15766.1                   0.0              1454.1        14312.0               0.000             4.364          1.650          0.271          0.350          0.228          5.700          1.319          5.700       1419.542
     09/08/2008          1.650                   0.0              1737.3          0.219              ?          1.386                     0.0               16049.2                   0.0              1737.3        14312.0               0.000             4.343          1.650          0.271          0.350          0.219          5.700          1.318          5.700       1710.719
     10/08/2008          1.650                   0.0              2020.5          0.212              ?          1.386                     0.0               16314.4                   0.0              2020.5        14294.0               0.000             4.322          1.650          0.271          0.350          0.212          5.700          1.318          5.700       2043.872
     11/08/2008          1.650                   0.0              2244.9          0.204              ?          1.385                     0.0               16556.9                   0.0              2244.9        14312.0               0.000             4.300          1.650          0.271          0.350          0.204          5.700          1.318          5.700       2377.025
     12/08/2008          1.650                   0.0              2482.5          0.286              ?          1.385                     0.0               16794.5                   0.0              2482.5        14312.0               0.000             4.275          1.650          0.271          0.350          0.286          5.700          1.318          5.700       2641.104
     13/08/2008          1.650                   0.0              2726.7          0.261              ?          1.385                     0.0               17038.6                   0.0              2726.7        14312.0               0.000             4.250          1.650          0.271          0.350          0.261          5.700          1.317          5.700       2920.632
     14/08/2008          1.650                   0.0              2992.7          0.274              ?          1.384                     0.0               17304.7                   0.0              2992.7        14312.0               0.000             4.222          1.650          0.271          0.350          0.274          5.700          1.317          5.700       3207.824
     15/08/2008          1.650                   0.0              3250.3          0.294              ?          1.384                     0.0               17562.3                   0.0              3250.3        14312.0               0.000             4.195          1.650          0.271          0.350          0.294          5.700          1.317          5.700       3520.824
     16/08/2008          1.650                   0.0              3484.3          0.266              ?          1.384                     0.0               17796.3                   0.0              3484.3        14312.0               0.000             4.170          1.650          0.271          0.350          0.266          5.700          1.317          5.700       3823.917
     17/08/2008          1.650                   0.0              3735.9          0.251              ?          1.383                     0.0               18047.8                   0.0              3735.9        14312.0               0.000             4.144          1.650          0.271          0.350          0.251          5.700          1.316          5.700       4099.194
     18/08/2008          1.650                   0.0              3994.7          0.239              ?          1.383                     0.0               18306.7                   0.0              3994.7        14312.0               0.000             4.117          1.650          0.271          0.350          0.239          5.700          1.316          5.700       4395.154
     19/08/2008          1.650                   0.0              4266.6          0.226              ?          1.383                     0.0               18578.5                   0.0              4266.6        14312.0               0.000             4.088          1.650          0.271          0.350          0.226          5.700          1.316          5.700       4699.677
     20/08/2008          1.650                   0.0              4546.8          0.215              ?          1.382                     0.0               18858.8                   0.0              4546.8        14312.0               0.000             4.059          1.650          0.271          0.350          0.215          5.700          1.316          5.700       5019.524
     21/08/2008          1.650                   0.0              4800.6          0.213              ?          1.382                     0.0               19072.8                   0.0              4800.6        14272.1               0.000             4.032          1.650          0.271          0.350          0.213          5.700          1.315          5.700       5349.215
     22/08/2008          1.650                   0.0              5099.8          0.203              ?          1.382                     0.0               19355.1                   0.0              5099.8        14255.3               0.000             4.000          1.650          0.271          0.350          0.203          5.700          1.315          5.700       5647.809
     23/08/2008          1.650                   0.0              5384.8          0.191              ?          1.381                     0.0               19643.2                   0.0              5384.8        14258.5               0.000             3.968          1.650          0.271          0.350          0.191          5.700          1.315          5.700       5999.798
     24/08/2008          1.650                   0.0              5597.2          0.181              ?          1.381                     0.0               19909.2                   0.0              5597.2        14312.0               0.000             3.939          1.650          0.271          0.350          0.181          5.700          1.314          5.700       6335.042
     25/08/2008          1.650                   0.0              5806.6          0.172              ?          1.381                     0.0               20118.6                   0.0              5806.6        14312.0               0.000             3.911          1.650          0.271          0.350          0.172          5.700          1.314          5.700       6584.984
     26/08/2008          1.650                   0.0              6016.0          0.164              ?          1.380                     0.0               20328.0                   0.0              6016.0        14312.0               0.000             3.880          1.650          0.271          0.350          0.164          5.700          1.314          5.700       6831.319
     27/08/2008          1.650                   0.0              6230.8          0.215              ?          1.380                     0.0               20506.9                   0.0              6230.8        14276.1               0.000             3.831          1.650          0.271          0.350          0.215          5.700          1.314          5.700       7077.654
     28/08/2008          1.650                   0.0              6519.5          0.328              ?          1.380                     0.0               20752.7                   0.0              6519.5        14233.2               0.000             3.733          1.650          0.271          0.350          0.328          5.700          1.314          5.700       7330.364
     29/08/2008          1.650                   0.0              6753.4          0.289              ?          1.380                     0.0               21001.2                   0.0              6753.4        14247.8               0.000             3.616          1.650          0.271          0.350          0.289          5.700          1.313          5.700       7669.943
     30/08/2008          1.650                   0.0              7003.6          0.261              ?          1.379                     0.0               21233.4                   0.0              7003.6        14229.8               0.000             3.466          1.650          0.271          0.350          0.261          5.700          1.313          5.700       7945.218
     31/08/2008          1.650                   0.0              7257.9          0.246              ?          1.379                     0.0               21446.5                   0.0              7257.9        14188.6               0.000             3.323          1.650          0.271          0.350          0.246          5.700          1.313          5.700       8239.543
     01/09/2008          1.650                   0.0              7551.5          0.234              ?          1.379                     0.0               21639.2                   0.0              7551.5        14087.6               0.000             3.168          1.650          0.271          0.350          0.234          5.700          1.313          5.700       8538.650
     02/09/2008          1.650                   0.0              7871.8          0.224              ?          1.378                     0.0               21793.6                   0.0              7871.8        13921.8               0.000             3.012          1.650          0.271          0.350          0.224          5.700          1.313          5.700       8884.147
     03/09/2008          1.650                   0.0              8030.2          0.217              ?          1.378                     0.0               21927.0                   0.0              8030.2        13896.8               0.000             2.940          1.650          0.271          0.350          0.217          5.700          1.312          5.700       9260.957
     04/09/2008          1.650                   0.0              8193.2          0.212              ?          1.378                     0.0               22035.7                   0.0              8193.2        13842.4               0.000             2.870          1.650          0.271          0.350          0.212          5.700          1.312          5.700       9447.324
     05/09/2008          1.650                   0.0              8351.2          0.207              ?          1.377                     0.0               22133.3                   0.0              8351.2        13782.1               0.000             2.804          1.650          0.271          0.350          0.207          5.700          1.312          5.700       9639.113
     06/09/2008          1.650                   0.0              8496.1          0.214              ?          1.377                     0.0               22226.5                   0.0              8496.1        13730.4               0.000             2.747          1.650          0.271          0.350          0.214          5.700          1.312          5.700       9824.920
     07/09/2008          1.650                   0.0              8657.3          0.208              ?          1.377                     0.0               22318.1                   0.0              8657.3        13660.7               0.000             2.686          1.650          0.271          0.350          0.208          5.700          1.311          5.700       9995.422
     08/09/2008          1.650                   0.0              8824.7          0.236              ?          1.377                     0.0               22347.4                   0.0              8824.7        13522.7               0.000             2.626          1.650          0.271          0.350          0.236          5.700          1.311          5.700      10185.080
     09/09/2008          1.650                   0.0              8961.9          0.225              ?          1.377                     0.0               22443.2                   0.0              8961.9        13481.4               0.000             2.579          1.650          0.271          0.350          0.225          5.700          1.311          5.700      10382.046
     10/09/2008          1.650                   0.0              9136.8          0.218              ?          1.376                     0.0               22513.1                   0.0              9136.8        13376.3               0.000             2.522          1.650          0.271          0.350          0.218          5.700          1.311          5.700      10543.384
     11/09/2008          1.650                   0.0              9364.5          0.240              ?          1.376                     0.0               22566.0                   0.0              9364.5        13201.5               0.000             2.452          1.650          0.271          0.350          0.240          5.700          1.311          5.700      10749.168
     12/09/2008          1.650                   0.0              9592.2          0.345              ?          1.376                     0.0               22597.9                   0.0              9592.2        13005.7               0.000             2.388          1.650          0.271          0.350          0.345          5.700          1.311          5.700      11017.067
     13/09/2008          1.650                   0.0              9832.9          0.345              ?          1.376                     0.0               22627.0                   0.0              9832.9        12794.1               0.000             2.325          1.650          0.271          0.350          0.345          5.700          1.311          5.700      11284.967
     14/09/2008          1.650                   0.0             10031.3          0.310              ?          1.376                     0.0               22658.3                   0.0             10031.3        12627.0               0.000             2.279          1.650          0.271          0.350          0.310          5.700          1.311          5.700      11568.138
     15/09/2008          1.650                   0.0             10164.5          0.287              ?          1.376                     0.0               22705.4                   0.0             10164.5        12540.9               0.000             2.250          1.650          0.271          0.350          0.287          5.700          1.310          5.700      11801.542
     16/09/2008          1.650                   0.0             10364.9          0.271              ?          1.375                     0.0               22748.5                   0.0             10364.9        12383.6               0.000             2.210          1.650          0.271          0.350          0.271          5.700          1.310          5.700      11958.232
     17/09/2008          1.650                   0.0             10601.8          0.270              ?          1.375                     0.0               22786.4                   0.0             10601.8        12184.6               0.000             2.166          1.650          0.271          0.350          0.270          5.700          1.310          5.700      12194.005
     18/09/2008          1.650                   0.0             10634.3          0.267              ?          1.375                     0.0               22819.0                   0.0             10634.3        12184.6               0.000             2.153          1.650          0.271          0.350          0.267          5.700          1.310          5.700      12472.713
     19/09/2008          1.650                   0.0             10665.8          0.262              ?          1.375                     0.0               22850.4                   0.0             10665.8        12184.6               0.000             2.117          1.650          0.271          0.350          0.262          5.700          1.310          5.700      12510.983
     20/09/2008          1.650                   0.0             10693.6          0.258              ?          1.374                     0.0               22878.2                   0.0             10693.6        12184.6               0.000             2.087          1.650          0.271          0.350          0.258          5.700          1.309          5.700      12547.996
     21/09/2008          1.650                   0.0             10717.8          0.254              ?          1.374                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.254          5.700          1.309          5.700      12580.669
     22/09/2008          1.650                   0.0             10717.8          0.258              ?          1.374                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.258          5.700          1.309          5.700      12609.180
     23/09/2008          1.650                   0.0             10717.8          0.256              ?          1.373                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.256          5.700          1.309          5.700      12609.180
     24/09/2008          1.650                   0.0             10717.8          0.341              ?          1.373                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.341          5.700          1.308          5.700      12609.180
     25/09/2008          1.650                   0.0             10717.8          0.305              ?          1.373                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.305          5.700          1.308          5.700      12609.180
     26/09/2008          1.650                   0.0             10717.8          0.283              ?          1.373                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.283          5.700          1.308          5.700      12609.180
     27/09/2008          1.650                   0.0             10717.8          0.271              ?          1.372                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.271          5.700          1.308          5.700      12609.180
     28/09/2008          1.650                   0.0             10717.8          0.269              ?          1.372                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.269          5.700          1.308          5.700      12609.180
     29/09/2008          1.650                   0.0             10717.8          0.343              ?          1.372                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.343          5.700          1.307          5.700      12609.180
     30/09/2008          1.650                   0.0             10717.8          0.307              ?          1.372                     0.0               22902.4                   0.0             10717.8        12184.6               0.000             2.060          1.650          0.271          0.350          0.307          5.700          1.307          5.700      12609.180
     01/10/2008          1.650                   0.0                 0.0          0.289              ?          1.372                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.289          5.700          1.307          5.700          0.000
     02/10/2008          1.650                   0.0                 0.0          0.277              ?          1.372                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.307          5.700          0.000
     03/10/2008          1.650                   0.0                 0.0          0.271              ?          1.372                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.308          5.700          0.000
     04/10/2008          1.650                   0.0                 0.0          0.271              ?          1.373                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.308          5.700          0.000
     05/10/2008          1.650                   0.0                 0.0          0.269              ?          1.374                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.308          5.700          0.000
     06/10/2008          1.650                   0.0                 0.0          0.266              ?          1.374                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.309          5.700          0.000
     07/10/2008          1.650                   0.0                 0.0          0.348              ?          1.375                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.309          5.700          0.000
     08/10/2008          1.650                   0.0                 0.0          0.313              ?          1.375                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.313          5.700          1.310          5.700          0.000
     09/10/2008          1.650                   0.0                 0.0          0.292              ?          1.376                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.292          5.700          1.310          5.700          0.000
     10/10/2008          1.650                   0.0                 0.0          0.279              ?          1.376                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.310          5.700          0.000
     11/10/2008          1.650                   0.0                 0.0          0.271              ?          1.377                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.310          5.700          0.000
     12/10/2008          1.650                   0.0                 0.0          0.271              ?          1.378                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.311          5.700          0.000
     13/10/2008          1.650                   0.0                 0.0          0.312              ?          1.378                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.312          5.700          1.312          5.700          0.000
     14/10/2008          1.650                   0.0                 0.0          0.295              ?          1.378                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.295          5.700          1.312          5.700          0.000
     15/10/2008          1.650                   0.0                 0.0          0.347              ?          1.378                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.347          5.700          1.312          5.700          0.000
     16/10/2008          1.650                   0.0                 0.0          0.313              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.313          5.700          1.312          5.700          0.000
     17/10/2008          1.650                   0.0                 0.0          0.306              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.306          5.700          1.312          5.700          0.000
     18/10/2008          1.650                   0.0                 0.0          0.288              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.288          5.700          1.312          5.700          0.000
     19/10/2008          1.650                   0.0                 0.0          0.277              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.312          5.700          0.000
     20/10/2008          1.650                   0.0                 0.0          0.271              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.312          5.700          0.000
     21/10/2008          1.650                   0.0                 0.0          0.271              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.312          5.700          0.000
     22/10/2008          1.650                   0.0                 0.0          0.349              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.312          5.700          0.000
     23/10/2008          1.650                   0.0                 0.0          0.348              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.312          5.700          0.000
     24/10/2008          1.650                   0.0                 0.0          0.348              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.312          5.700          0.000
     25/10/2008          1.650                   0.0                 0.0          0.313              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.313          5.700          1.312          5.700          0.000
     26/10/2008          1.650                   0.0                 0.0          0.308              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.308          5.700          1.312          5.700          0.000
     27/10/2008          1.650                   0.0                 0.0          0.291              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.291          5.700          1.312          5.700          0.000
     28/10/2008          1.650                   0.0                 0.0          0.280              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.280          5.700          1.312          5.700          0.000
     29/10/2008          1.650                   0.0                 0.0          0.272              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.312          5.700          0.000
     30/10/2008          1.650                   0.0                 0.0          0.271              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.312          5.700          0.000
     31/10/2008          1.650                   0.0                 0.0          0.271              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.312          5.700          0.000
     01/11/2008          1.650                   0.0                 0.0          0.269              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.312          5.700          0.000
     02/11/2008          1.650                   0.0                 0.0          0.268              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.268          5.700          1.312          5.700          0.000
     03/11/2008          1.650                   0.0                 0.0          0.266              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.312          5.700          0.000
     04/11/2008          1.650                   0.0                 0.0          0.264              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.264          5.700          1.312          5.700          0.000
     05/11/2008          1.650                   0.0                 0.0          0.297              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.313          5.700          0.000
     06/11/2008          1.650                   0.0                 0.0          0.348              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.313          5.700          0.000
     07/11/2008          1.650                   0.0                 0.0          0.334              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.334          5.700          1.313          5.700          0.000
     08/11/2008          1.650                   0.0                 0.0          0.310              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.310          5.700          1.313          5.700          0.000
     09/11/2008          1.650                   0.0                 0.0          0.294              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.294          5.700          1.313          5.700          0.000
     10/11/2008          1.650                   0.0                 0.0          0.284              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.313          5.700          0.000
     11/11/2008          1.650                   0.0                 0.0          0.336              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.336          5.700          1.313          5.700          0.000
     12/11/2008          1.650                   0.0                 0.0          0.348              ?          1.379                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.313          5.700          0.000
     13/11/2008          1.650                   0.0                 0.0          0.335              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.335          5.700          1.313          5.700          0.000
     14/11/2008          1.650                   0.0                 0.0          0.349              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.349          5.700          1.313          5.700          0.000
     15/11/2008          1.650                   0.0                 0.0          0.328              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.328          5.700          1.313          5.700          0.000
     16/11/2008          1.650                   0.0                 0.0          0.303              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.303          5.700          1.313          5.700          0.000
     17/11/2008          1.650                   0.0                 0.0          0.289              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.289          5.700          1.313          5.700          0.000
     18/11/2008          1.650                   0.0                 0.0          0.281              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.313          5.700          0.000
     19/11/2008          1.650                   0.0                 0.0          0.275              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.313          5.700          0.000
     20/11/2008          1.650                   0.0                 0.0          0.273              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.313          5.700          0.000
     21/11/2008          1.650                   0.0                 0.0          0.272              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.313          5.700          0.000
     22/11/2008          1.650                   0.0                 0.0          0.285              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.285          5.700          1.313          5.700          0.000
     23/11/2008          1.650                   0.0                 0.0          0.277              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.277          5.700          1.313          5.700          0.000
     24/11/2008          1.650                   0.0                 0.0          0.272              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.313          5.700          0.000
     25/11/2008          1.650                   0.0                 0.0          0.271              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.313          5.700          0.000
     26/11/2008          1.650                   0.0                 0.0          0.270              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.313          5.700          0.000
     27/11/2008          1.650                   0.0                 0.0          0.269              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.313          5.700          0.000
     28/11/2008          1.650                   0.0                 0.0          0.268              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.268          5.700          1.313          5.700          0.000
     29/11/2008          1.650                   0.0                 0.0          0.275              ?          1.380                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.313          5.700          0.000
